Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.512149166,0.856698751,-0.366264343,-2.737040043,2.891274895
0.516915156,0.719026566,-0.394528389,-2.756783485,2.876196627
0.521681927,0.538552046,-0.480166435,-2.652528286,2.748909678
0.526447916,0.297148466,-0.632009983,-2.439844131,2.537828445
0.531213125,0.031550646,-0.837639332,-2.172048569,2.328181711
0.535979114,-0.205616951,-1.060891628,-1.920852661,2.203961053
0.540745885,-0.404775858,-1.254076242,-1.733648777,2.177633761
0.545511875,-0.527619839,-1.393653631,-1.600647926,2.186944655
0.550277083,-0.600110769,-1.470367908,-1.500458717,2.184832049
0.555043073,-0.660110951,-1.506068468,-1.444871902,2.188982301
0.559809844,-0.723874331,-1.534098387,-1.450386524,2.231831754
0.564575833,-0.833840609,-1.596877575,-1.464531422,2.321671905
0.569341041,-1.017821074,-1.724540472,-1.461457729,2.47908416
0.574107031,-1.275048733,-1.894881725,-1.441527843,2.700801464
0.578873802,-1.559855223,-2.062123299,-1.416914463,2.948414389
0.583639791,-1.831911325,-2.211854696,-1.411379337,3.20002999
0.588405,-2.106034756,-2.3273983,-1.384278297,3.430508948
0.593170989,-2.330696583,-2.375632763,-1.342609406,3.58864565
0.597937708,-2.457136631,-2.359487295,-1.314548016,3.651402088
0.602703698,-2.469895363,-2.277331591,-1.266326904,3.590293318
0.607468958,-2.365788221,-2.120670557,-1.178344727,3.388612373
0.612234896,-2.15427494,-1.931116343,-1.168241024,3.120079797
0.617001666,-1.814440727,-1.683642864,-1.359241962,2.823895742
0.621767656,-1.333922625,-1.355938673,-1.610444069,2.492277944
0.626532864,-0.825533629,-1.011126518,-1.716059685,2.15609449
0.631298854,-0.414919376,-0.730500221,-1.716958046,1.911474194
0.636065625,-0.159977913,-0.568155766,-1.706306458,1.805512568
0.640831614,-0.098801136,-0.565453529,-1.682054043,1.777302777
0.645596823,-0.245305061,-0.729846716,-1.628308773,1.801177466
0.650362812,-0.5658741,-1.040002108,-1.579418659,1.973925323
0.655129583,-0.979726315,-1.386829138,-1.541082859,2.29305366
0.659895573,-1.444790363,-1.702459097,-1.464407921,2.670257802
0.664660781,-1.938333511,-2.005116701,-1.315241814,3.083421933
0.669426771,-2.445095778,-2.324854851,-1.085762978,3.544336988
0.674193541,-2.945586681,-2.667713165,-0.855881691,4.065182394
0.678959531,-3.413369417,-3.006598473,-0.673933983,4.598359726
0.683724739,-3.829539537,-3.328984261,-0.499712944,5.098747131
0.688490729,-4.137431145,-3.577522755,-0.285852432,5.477108466
0.6932575,-4.287796021,-3.695617437,-0.013688564,5.660651052
0.698023489,-4.38111639,-3.653599739,0.408873558,5.719278754
0.702788698,-4.313175201,-3.48419714,0.848253727,5.609157193
0.707554687,-3.868947268,-3.310307741,1.08899498,5.20699533
0.712321458,-3.181834698,-3.158951759,1.192969322,4.6396362
0.717087448,-2.550453186,-3.021215916,1.330693245,4.17172645
0.721852656,-2.15231657,-2.911931992,1.645035744,3.977179546
0.726618646,-2.056619167,-2.842978001,2.217818737,4.151015088
0.731385416,-2.170276165,-2.788084507,3.003828526,4.637510071
0.736151406,-2.289074898,-2.811413288,3.853177547,5.290641339
0.740916614,-2.36961937,-2.957794666,4.676524639,6.019429204
0.745682604,-2.41408968,-3.143340826,5.394664764,6.694089068
0.750449375,-2.405696392,-3.313187122,5.962181568,7.232716854
0.755215364,-2.368291855,-3.400753498,6.405292511,7.629004051
0.759980573,-2.349289417,-3.382716179,6.814051628,7.961986505
0.764746562,-2.388739109,-3.345181465,7.216048241,8.304677343
0.769513333,-2.531207085,-3.342669964,7.574347496,8.657435636
0.774279323,-2.644807816,-3.236973286,7.890038013,8.928925147
0.779044531,-2.567890644,-2.995638847,8.036495209,8.952830262
0.783810521,-2.370822906,-2.657691479,7.964644432,8.72465966
0.788577291,-2.163895607,-2.257229567,7.804120064,8.407248033
0.793343281,-1.966368675,-1.916448355,7.603161812,8.083776939
0.798108489,-1.757013321,-1.642471552,7.383728504,7.765581448
0.802874479,-1.526542664,-1.378101707,7.222196579,7.509302247
0.80764125,-1.353899956,-1.102005959,7.123456955,7.334241693
0.812407239,-1.279538155,-0.840463519,7.030718803,7.195457158
0.817172448,-1.286523342,-0.595625162,6.942210197,7.085491802
0.821938437,-1.305673599,-0.324610949,6.901487827,7.031407402
0.826705208,-1.251448631,-0.047032073,6.903990746,7.016653327
0.831471198,-1.133916855,0.212733105,7.002029419,7.096438458
0.836236406,-0.982035637,0.437706709,7.194974899,7.274863913
0.841002396,-0.865047455,0.568431437,7.420324326,7.492171547
0.845769166,-0.642014504,0.740431964,7.645914078,7.708464452
0.850535156,-0.244297981,1.028721094,7.856536865,7.927365269
0.855300416,0.200945854,1.345833302,8.004214287,8.119057387
0.860066406,0.65537262,1.638432384,8.029315948,8.220942072
0.864833125,1.061769485,1.865674257,7.94651413,8.231353576
0.869599114,1.437035561,2.027372122,7.782319546,8.169443459
0.874364375,1.824109077,2.16865325,7.551355362,8.065568712
0.879130364,2.196613312,2.346489429,7.227898598,7.910350234
0.883897135,2.513969421,2.54155302,6.798512459,7.68110055
0.888663125,2.783305168,2.694086552,6.269193649,7.369374398
0.893428333,3.009545326,2.766270638,5.693071365,7.008614548
0.898194323,3.267027855,2.856144428,5.10307312,6.698685488
0.902961094,3.519946098,2.918546677,4.430222988,6.366695451
0.907727083,3.630192757,2.825738907,3.711225033,5.910692943
0.912492291,3.646271706,2.636468649,3.056192398,5.439354398
0.917258281,3.642739296,2.475674868,2.529154778,5.078891564
0.922025052,3.650737762,2.441198587,2.098816395,4.867480561
0.926791041,3.686666489,2.544292927,1.663019657,4.778134644
0.93155625,3.790365219,2.726919889,1.170538425,4.813846776
0.936322239,3.96531105,2.955026388,0.642419815,4.986840272
0.94108901,4.20522213,3.194534063,0.099672318,5.281938623
0.945855,4.492033958,3.402051449,-0.413347244,5.650060096
0.950620208,4.803056717,3.574968338,-0.869381428,6.050254252
0.955386198,5.096828461,3.736879826,-1.282186985,6.448715737
0.960152969,5.329939842,3.899544954,-1.622894526,6.800624693
0.964918958,5.540165901,4.01761961,-1.953236818,7.116870071
0.969684166,5.724658012,4.08663559,-2.358489037,7.418542332
0.974450156,5.837930679,4.138043404,-2.754648209,7.667654438
0.979216927,5.918228149,4.155599594,-3.124953985,7.877802347
0.983982916,5.944354057,4.137609482,-3.486411095,8.038048252
0.988748177,5.885662556,4.103876114,-3.824856758,8.130950258
0.993514166,5.787731171,4.074167252,-4.228355408,8.244735311
0.998280885,5.705087185,4.075351715,-4.710180283,8.446437692
1.003046927,5.658490181,4.110180855,-5.207174301,8.719332657
1.007812135,5.601867676,4.15974617,-5.618411541,8.958289898
1.012578125,5.534840584,4.198000431,-5.922352791,9.128632454
1.017344896,5.433492184,4.163256645,-6.105053425,9.172089213
1.022110885,5.286118984,4.039446354,-6.128976345,9.045691339
1.026876094,5.116691589,3.89875412,-6.109019756,8.871354964
1.031642083,4.967922688,3.788992405,-6.128294468,8.75172625
1.036408854,4.865859032,3.711400986,-6.145371914,8.672754888
1.041174844,4.193226337,1.53671658,-9.968158722,10.92285829
1.045940052,3.575279713,0.926089644,-10.68715096,11.30731898
1.050706041,3.621386051,3.352796078,-5.3914361,7.309121814
1.055472812,4.002467155,3.957550287,-3.129164219,6.440001267
1.060238802,4.884606361,3.305970669,-3.568959236,6.893931491
1.06500401,5.645208359,2.871472359,-4.231414318,7.61699403
1.06977,5.874631882,3.033714771,-4.119631767,7.790127788
1.074536771,5.677577019,3.444338799,-3.35198164,7.438691516
1.07930276,5.129737854,3.595629215,-2.603981256,6.784060605
1.084068021,4.260988235,3.504651785,-2.223834515,5.948448943
1.08883401,3.434201241,3.351004601,-2.409696341,5.369320855
1.093600781,3.62476635,2.586942673,-5.076004505,6.752556939
1.098366771,4.09778595,1.625024557,-7.774180889,8.937026519
1.103131979,3.412101746,1.450635672,-7.61000061,8.465157498
1.107897969,1.619971275,1.506979704,-6.649094105,7.007549299
1.112664739,-0.109484673,0.996424139,-6.293438911,6.372771869
1.117430729,-0.934078693,0.068969727,-6.296996593,6.36627253
1.122195937,-1.137335777,-0.800858855,-5.836969376,6.000426574
1.126961927,-1.024701595,-1.6126827,-4.774712563,5.142824021
1.131728698,-0.89948082,-2.394039392,-3.281220436,4.160155996
1.136494687,-0.829767227,-3.048121452,-1.761218548,3.616828557
1.141259896,-0.525650978,-3.359508991,-0.599433661,3.452814841
1.146025937,0.244084358,-3.227886915,-0.514774084,3.277777215
1.150792656,1.144485474,-2.900392771,-1.893356323,3.647865594
1.155558698,1.521658897,-2.494361401,-3.567654133,4.611446694
1.160323906,1.60568428,-1.939258575,-4.582798958,5.228861455
1.165089896,2.030636787,-1.344118595,-5.224179268,5.763869324
1.169856666,2.832091331,-0.737243056,-5.609281063,6.326792448
1.174622656,3.891178131,-0.11643064,-5.647022247,6.858839815
1.179387864,4.92521286,0.36822468,-5.394403458,7.313884043
1.184153854,5.514829636,0.714117646,-4.724783421,7.297046546
1.188920625,5.235912323,0.854597151,-3.686988354,6.460572518
1.193686614,3.973873138,0.666100383,-2.806507826,4.910381209
1.198451823,2.299050331,0.213589668,-2.269874096,3.23783591
1.203217812,0.967534065,-0.373489976,-1.770134211,2.051582817
1.207984583,0.205269814,-1.048438191,-1.224386215,1.624955366
1.212750625,-0.161213875,-1.772717237,-0.707348168,1.915426258
1.217515833,-0.269086838,-2.544271946,0.099272132,2.560387162
1.222281823,-0.372068405,-3.277304173,1.250314236,3.527384757
1.227048594,-0.632586479,-3.867231607,2.343598604,4.565972008
1.231814583,-1.019555092,-4.348032951,3.066947222,5.417660786
1.236579791,-1.497216225,-4.684352875,3.377091169,5.965698873
1.241345781,-1.877268791,-4.834058285,3.526843548,6.271433889
1.246112552,-1.979254723,-4.917592525,3.625886679,6.42239984
1.250878541,-1.599477768,-5.220085621,3.168719769,6.312559544
1.25564375,-1.064294815,-5.138460636,2.950015068,6.0198912
1.260409791,-0.729846954,-4.386546612,3.467538118,5.638997106
1.26517651,-0.4239254,-3.627840757,3.805935144,5.275043472
1.269942552,-0.32075882,-2.997652292,3.883985519,4.916721367
1.27470776,-0.624862671,-2.529792786,3.793068409,4.601920561
1.27947375,-1.256193161,-2.200814009,3.769726992,4.542295141
1.284240521,-1.848859787,-1.883168578,3.940000057,4.742173221
1.28900651,-1.842779636,-1.525315523,4.053288937,4.70654602
1.293771719,-1.280786514,-1.150774121,3.702344418,4.083142094
1.298537708,-0.64184475,-0.904245079,2.729561567,2.946206068
1.303304479,-0.014117241,-0.912607312,1.322510839,1.606887152
1.308070469,0.161712647,-1.19343245,-0.296121478,1.240209629
1.312835729,-0.52948761,-1.719337583,-1.82385838,2.561823226
1.317601719,-1.950595856,-2.349707603,-2.81188345,4.151221332
1.322368489,-3.719703674,-2.975014925,-2.903866053,5.578471769
1.327134479,-5.482993603,-3.668652534,-1.994789481,6.892127055
1.331899687,-7.320104599,-4.537192345,0.047303677,8.612333212
1.336665677,-8.88067627,-5.464003086,2.99704361,10.84914794
1.341432448,-9.66889286,-6.299087048,6.419381142,13.20509148
1.346198437,-9.006372452,-6.299206734,10.30930901,15.0690611
