"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.109061667E-1,-6.443541017E0,-5.983920631E-1,7.242381772E-1,6.511667593E0
6.208491667E-1,-6.204337272E0,-1.713818908E-3,2.019352005E-1,6.207622874E0
6.307921667E-1,-6.268940234E0,4.301711771E-1,-1.256932095E-1,6.284938956E0
6.407351667E-1,-6.841150512E0,3.100863245E-1,-1.602138551E-1,6.850048346E0
6.506781667E-1,-6.854278096E0,4.220970494E-1,-1.723399571E-1,6.869424663E0
6.606211667E-1,-6.571782736E0,8.810528997E-1,-1.193767548E-2,6.630590098E0
6.705641667E-1,-6.457367928E0,1.381911651E0,2.674680161E-1,6.608995348E0
6.805071667E-1,-6.406372606E0,1.860719676E0,5.525608559E-1,6.693968269E0
6.904501667E-1,-6.083394048E0,2.324981582E0,7.009361458E-1,6.550155264E0
7.003931667E-1,-5.449107975E0,2.831008103E0,7.907357834E-1,6.191336502E0
7.103361667E-1,-4.623914988E0,3.419554040E0,9.104844211E-1,5.822621534E0
7.202791667E-1,-3.896174036E0,3.615570543E0,1.178750144E0,5.444444358E0
7.302221667E-1,-2.861737853E0,3.935301265E0,1.111535815E0,4.991157326E0
7.401641667E-1,-1.755813611E0,4.411433018E0,6.833430433E-1,4.796934482E0
7.501071667E-1,-1.480447760E0,3.972220877E0,6.794552296E-1,4.293241627E0
7.600501667E-1,-1.534979478E0,3.225516527E0,9.186771011E-1,3.688371793E0
7.699931667E-1,-1.684829582E0,2.769840673E0,1.158311786E0,3.442724832E0
7.799361667E-1,-1.913069213E0,2.443156734E0,1.163085745E0,3.313852304E0
7.898791667E-1,-2.152294008E0,2.245231700E0,1.141764750E0,3.313164896E0
7.998221667E-1,-2.641307763E0,2.120941238E0,1.217907193E0,3.599749486E0
8.097651667E-1,-3.081688471E0,2.065354682E0,1.296650623E0,3.929859620E0
8.197081667E-1,-3.262856262E0,2.136761172E0,1.326368219E0,4.119615509E0
8.296511667E-1,-3.127369258E0,2.279633501E0,1.405535134E0,4.117365224E0
8.395941667E-1,-2.904506142E0,2.275241657E0,1.519771455E0,3.990311492E0
8.495371667E-1,-2.667214437E0,2.183549715E0,1.440812555E0,3.736022354E0
8.594801667E-1,-2.494616325E0,2.045759201E0,1.181246466E0,3.435634516E0
8.694231667E-1,-2.118198894E0,1.969434325E0,8.139053755E-1,3.004643086E0
8.793651667E-1,-1.502356693E0,1.999192268E0,4.437584983E-1,2.539836010E0
8.893081667E-1,-8.513142532E-1,2.042590595E0,2.041437670E-1,2.222293179E0
8.992511667E-1,-3.286433405E-1,1.997654742E0,2.186940515E-1,2.036285344E0
9.091941667E-1,1.616111934E-2,1.862283514E0,3.717103495E-1,1.899086531E0
9.191371667E-1,3.737072468E-1,1.740409413E0,4.551156914E-1,1.837338381E0
9.290801667E-1,8.741236567E-1,1.585692379E0,5.646153295E-1,1.896655730E0
9.390231667E-1,1.195365007E0,1.342506680E0,7.031652506E-1,1.930197673E0
9.489661667E-1,1.460782989E0,1.079824318E0,8.048201180E-1,1.986867616E0
9.589091667E-1,1.818860629E0,8.926689783E-1,8.472381592E-1,2.196115750E0
9.688521667E-1,2.118272569E0,6.505044955E-1,6.977938521E-1,2.323176927E0
9.787951667E-1,2.459186876E0,3.449576569E-1,4.320351233E-1,2.520565457E0
9.887381667E-1,2.777958362E0,5.677383274E-2,2.559968023E-1,2.790306487E0
9.986811667E-1,3.019923162E0,-2.694205476E-1,1.786796544E-1,3.037177927E0
1.008624167E0,3.154973963E0,-5.703102252E-1,1.410073596E-1,3.209205126E0
1.018566167E0,3.244670252E0,-8.429506883E-1,1.830786610E-1,3.357375270E0
1.028509167E0,3.183277411E0,-1.193264249E0,2.461629550E-1,3.408479256E0
1.038452167E0,2.936979239E0,-1.623958898E0,3.346291351E-1,3.372694206E0
1.048395167E0,2.656733887E0,-1.975803259E0,4.404627152E-1,3.340065998E0
1.058338167E0,2.350487722E0,-2.288030541E0,6.014555655E-1,3.334910056E0
1.068281167E0,2.014203240E0,-2.524851692E0,5.552790803E-1,3.277228344E0
1.078224167E0,1.835156234E0,-2.699167131E0,3.543347635E-1,3.283116618E0
1.088167167E0,1.813704554E0,-2.882481727E0,1.014070916E-1,3.407126137E0
1.098110167E0,1.890420023E0,-3.024246594E0,-1.453092293E-1,3.569435543E0
1.108053167E0,1.983190193E0,-3.120520999E0,-2.766376928E-1,3.707724782E0
1.117996167E0,2.028347070E0,-3.298577487E0,-4.012418584E-1,3.893045119E0
1.127939167E0,1.976037294E0,-3.545089082E0,-4.319835216E-1,4.081542570E0
1.137882167E0,1.768179302E0,-3.806242982E0,-3.290555692E-1,4.209776865E0
1.147824167E0,1.442936118E0,-4.053655341E0,-1.822604893E-1,4.306669845E0
1.157767167E0,8.964722997E-1,-4.176546273E0,-1.066823765E-1,4.273006258E0
1.167710167E0,2.985494757E-1,-4.069689576E0,-1.331914596E-1,4.082798672E0
1.177653167E0,-3.233165270E-1,-3.910873352E0,-2.626054716E-1,3.932991938E0
1.187596167E0,-8.640161598E-1,-3.863212697E0,-5.110975919E-1,3.991510618E0
1.197539167E0,-1.131905760E0,-3.899804572E0,-6.833192159E-1,4.117840636E0
1.207482167E0,-1.170625437E0,-3.940223451E0,-8.024706336E-1,4.188040577E0
1.217425167E0,-9.836004907E-1,-3.945963078E0,-8.555289993E-1,4.155721887E0
1.227368167E0,-7.841952342E-1,-3.862549623E0,-7.603304082E-1,4.014019691E0
1.237311458E0,-5.127581280E-1,-3.704598786E0,-6.841827035E-1,3.801983566E0
1.247254458E0,-1.220313907E-3,-3.263002442E0,-6.063281965E-1,3.318858284E0
1.257197458E0,4.824689662E-1,-2.707065842E0,-4.502420372E-1,2.786341629E0
1.267140458E0,6.724210292E-1,-2.186348923E0,-8.576173324E-2,2.289023095E0
1.277083458E0,5.803566188E-1,-1.613303078E0,4.117608166E-1,1.763266173E0
1.287025458E0,4.022638786E-1,-1.072236825E0,8.325031757E-1,1.415828229E0
1.296968458E0,6.798733056E-2,-6.217984673E-1,1.272585676E0,1.418002085E0
1.306911458E0,-5.501083875E-1,-4.184670979E-1,1.687173146E0,1.823262783E0
1.316854458E0,-1.386560188E0,-4.145389384E-1,1.974364405E0,2.447959659E0
1.326797458E0,-2.028649955E0,-4.288339189E-1,2.060309705E0,2.923045544E0
1.336740458E0,-2.528333709E0,-5.732306170E-1,1.857049963E0,3.188996590E0
1.346683458E0,-2.738308393E0,-6.812488630E-1,1.456508675E0,3.175507894E0
