"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.489716583E0,9.114446801E-1,-5.293981928E0,-8.272789809E-1,5.435197013E0
1.499663583E0,8.465905800E-1,-5.133178235E0,-1.070171442E0,5.311450021E0
1.509609583E0,8.630358741E-1,-4.691257371E0,-1.214009146E0,4.922046815E0
1.519556583E0,1.003914449E0,-4.183649470E0,-1.134153138E0,4.449389896E0
1.529502583E0,1.233301450E0,-3.806957220E0,-9.651379073E-1,4.116484777E0
1.539449583E0,1.320641164E0,-3.556515711E0,-7.432205781E-1,3.865911783E0
1.549396583E0,1.204851530E0,-3.306602206E0,-5.899843517E-1,3.568384353E0
1.559342583E0,9.810550515E-1,-3.134554317E0,-4.653953889E-1,3.317302013E0
1.569289583E0,5.667444469E-1,-3.151460956E0,-3.202341673E-1,3.217989333E0
1.579235583E0,1.932176050E-1,-3.201112003E0,-3.869568913E-1,3.230199179E0
1.589182583E0,6.333850175E-3,-3.117164698E0,-5.945776320E-1,3.173370201E0
1.599129583E0,1.950846758E-2,-2.918574543E0,-7.888996115E-1,3.023378994E0
1.609075583E0,1.961905670E-1,-2.659479740E0,-6.755150834E-1,2.750935087E0
1.619022583E0,4.470507731E-1,-2.391569674E0,-3.797439122E-1,2.462451083E0
1.628968583E0,5.885532822E-1,-2.188076629E0,-1.036357579E-1,2.268218391E0
1.638915583E0,5.402008653E-1,-2.035606973E0,5.385051727E-2,2.106754044E0
1.648862583E0,3.421243520E-1,-1.854947305E0,-7.654253796E-2,1.887786359E0
1.658808583E0,1.899459417E-1,-1.597989074E0,-1.258985929E-1,1.614155816E0
1.668755583E0,3.307549162E-1,-1.263769829E0,1.296479738E-1,1.312753439E0
1.678701583E0,4.404367316E-1,-1.069486733E0,4.904996784E-1,1.256334478E0
1.688648583E0,4.437611295E-1,-1.052233939E0,9.134450126E-1,1.462361786E0
1.698595583E0,4.258997861E-1,-1.258093936E0,1.249703182E0,1.823718461E0
1.708541583E0,3.751928781E-1,-1.260479600E0,1.132043170E0,1.735252217E0
1.718488583E0,9.721620943E-2,-1.131011721E0,6.215939610E-1,1.294224693E0
1.728434625E0,-7.293297864E-2,-1.085229777E0,3.860997625E-1,1.154173260E0
1.738381625E0,-3.094809915E-1,-1.144557381E0,3.628489673E-1,1.239939295E0
1.748328625E0,-4.071461575E-1,-1.142235451E0,4.243242538E-1,1.284725999E0
1.758274625E0,-2.953866802E-1,-1.122064896E0,6.683355796E-1,1.339012834E0
1.768221625E0,-1.573804405E-1,-1.068541823E0,8.262793994E-1,1.359885244E0
1.778167625E0,3.076658696E-2,-8.285299927E-1,8.625227809E-1,1.196392109E0
1.788114625E0,1.559724310E-1,-4.942429197E-1,9.057149935E-1,1.043514788E0
1.798061625E0,1.465464270E-1,-2.640988505E-1,9.213633120E-1,9.696052861E-1
1.808007625E0,6.273148768E-2,-1.266097605E-1,8.771530992E-1,8.884609335E-1
1.817954625E0,-2.766142309E-2,-2.878584266E-2,9.189519203E-1,9.198186837E-1
1.827900625E0,-7.943946786E-2,1.860642493E-1,9.939693582E-1,1.014349850E0
1.837847625E0,5.328929421E-2,5.527583456E-1,8.518451073E-1,1.016868538E0
1.847794625E0,1.552786589E-1,8.384614885E-1,7.199740952E-1,1.116016052E0
1.857740625E0,1.972485476E-1,9.645806676E-1,9.917012233E-1,1.397424120E0
1.867687625E0,5.663576536E-2,8.590992361E-1,1.161314258E0,1.445652072E0
1.877633625E0,-1.621722338E-1,6.592069066E-1,1.195384887E0,1.374699461E0
1.887580625E0,-3.173498089E-1,6.175712228E-1,1.250520623E0,1.430352035E0
1.897527625E0,-3.215478174E-1,8.312091869E-1,1.030297671E0,1.362283011E0
1.907473625E0,-8.660618082E-2,1.159125718E0,7.766757149E-1,1.397962170E0
1.917420625E0,2.542426376E-1,1.312984089E0,9.640047169E-1,1.648596867E0
1.927366625E0,2.917781076E-1,1.251706438E0,1.234472939E0,1.782084989E0
1.937313625E0,-3.901993185E-3,8.108088362E-1,1.439813704E0,1.652419347E0
1.947260625E0,-2.932372802E-1,5.122131675E-1,1.348438096E0,1.471949636E0
1.957206625E0,-6.050049716E-1,7.778796566E-1,8.189037216E-1,1.281300543E0
1.967153625E0,-6.250617984E-1,1.255783702E0,2.819859217E-1,1.430807820E0
1.977099625E0,-5.697347130E-1,1.681576776E0,1.222641098E-1,1.779675984E0
1.987046625E0,-5.261077234E-1,1.768686256E0,5.067756955E-1,1.913599230E0
1.996993625E0,-4.910378781E-1,1.461481732E0,9.867414688E-1,1.830493315E0
2.006939625E0,-5.916451071E-1,1.525042135E0,7.015284687E-1,1.779870680E0
2.016886625E0,-5.123372747E-1,2.067321686E0,-2.104309125E-1,2.140231203E0
2.026832625E0,-1.698124981E-1,2.383972971E0,-4.940002602E-1,2.440532661E0
2.036779625E0,1.956501746E-1,2.410750296E0,-1.025006671E-1,2.420847448E0
2.046726625E0,4.874198037E-1,2.324830724E0,5.226726669E-1,2.432201200E0
2.056672625E0,4.517140737E-1,2.166289319E0,1.069717990E0,2.457875423E0
2.066619625E0,2.270451911E-1,1.823778137E0,1.211083784E0,2.201008892E0
2.076565625E0,-9.506447062E-2,1.324209573E0,9.749664921E-1,1.647157524E0
2.086512625E0,-1.051838173E-1,1.862998921E0,8.434570572E-1,2.047742274E0
2.096459625E0,2.457114915E0,1.071335974E1,1.269631516E0,1.106460368E1
2.106405625E0,3.458340083E0,1.917581860E1,4.948213263E0,2.010365513E1
2.116352625E0,1.439972310E0,1.521035974E1,7.916811320E0,1.720768622E1
2.126298625E0,1.177415663E0,7.156879692E0,6.087196493E0,9.468959590E0
2.136245625E0,-4.195058557E-1,-1.036514284E0,2.192416871E0,2.461105191E0
2.146192625E0,-2.829596585E0,-3.461448755E0,-3.241601048E0,5.522338425E0
2.156138625E0,-3.971586454E0,-2.187365608E0,-6.506240126E0,7.930272873E0
2.166085625E0,-3.225753340E0,-1.649625835E0,-5.791753643E0,6.831629400E0
2.176031625E0,-2.220635534E0,-1.320674347E0,-2.444776705E0,3.557012235E0
2.185978625E0,-1.454101814E0,-8.477410197E-2,-3.730049962E-1,1.503572899E0
2.195925625E0,-5.122640018E-1,1.507886404E0,5.189659707E-1,1.674951192E0
2.205871625E0,2.309167787E-2,2.308169668E0,6.587432224E-1,2.400442266E0
2.215818625E0,1.723092592E-1,1.869819113E0,4.417676675E-1,1.929008208E0
2.225764625E0,-2.456543934E-1,1.105234271E0,2.625873452E-1,1.162256851E0
2.235711625E0,-5.599251316E-1,9.238045245E-1,3.489007267E-1,1.135192790E0
2.245657625E0,-3.199342051E-1,1.297010665E0,8.518660842E-1,1.584383283E0
2.255604625E0,3.498156698E-1,1.614834318E0,1.695431169E0,2.367392600E0
2.265551625E0,8.250504608E-1,1.720925614E0,2.339021624E0,3.018826823E0
2.275497625E0,8.411285497E-1,1.708778023E0,2.138043613E0,2.863328493E0
2.285444625E0,6.008477475E-1,1.360421965E0,1.228423410E0,1.928934942E0
2.295391625E0,2.132527788E-1,8.097768027E-1,2.363747160E-1,8.701081681E-1
2.305337625E0,-7.756433889E-2,3.369949186E-1,-2.441148216E-1,4.232893194E-1
2.315284625E0,-2.270172706E-1,4.444468617E-2,-1.955488716E-1,3.029051543E-1
2.325230625E0,-3.552816470E-1,4.370208979E-3,-1.152100289E-1,3.735204120E-1
2.335177625E0,-2.946232165E-1,2.735385954E-1,-4.721524313E-2,4.047906645E-1
2.345123625E0,-1.640999146E-1,6.445438439E-1,9.781982481E-2,6.722605646E-1
2.355070625E0,3.025760511E-2,1.034101723E0,3.351833050E-1,1.087487813E0
2.365017625E0,1.330588008E-1,1.301588450E0,5.103116530E-1,1.404370009E0
2.374963625E0,4.129859179E-2,1.527086322E0,5.949074149E-1,1.639394108E0
2.384910625E0,-2.349187410E-1,1.897098128E0,5.328922842E-1,1.984475323E0
2.394857625E0,-5.370849937E-1,2.361877513E0,2.643021874E-1,2.436551112E0
2.404803625E0,-6.099137092E-1,2.914186208E0,-6.910473347E-2,2.978128850E0
2.414750625E0,-5.642126025E-1,3.345327730E0,-2.093227190E-1,3.399024784E0
2.424696625E0,-3.851296364E-1,3.525487461E0,3.611693546E-2,3.546645050E0
2.434643625E0,-2.617441585E-1,3.617404522E0,4.134015088E-1,3.650346050E0
2.444589625E0,-2.579911414E-1,3.657933328E0,6.909479320E-1,3.731547226E0
2.454536625E0,-1.244876232E-1,3.564231697E0,9.739162590E-1,3.696993053E0
2.464483625E0,8.382217526E-2,3.417817417E0,1.141823223E0,3.604478093E0
2.474429625E0,1.330983792E-1,3.258932195E0,1.240547173E0,3.489600482E0
2.484376625E0,2.507306537E-1,3.110211189E0,1.253750625E0,3.362762277E0
2.494322625E0,3.172356055E-1,2.899569338E0,1.200764837E0,3.154358409E0
2.504269625E0,1.945897821E-1,2.597783428E0,1.089509938E0,2.823716670E0
2.514216625E0,-1.537280504E-2,2.312275583E0,9.133410052E-1,2.486171049E0
2.524162625E0,-1.579471454E-1,2.084837020E0,8.358705872E-1,2.251704319E0
2.534109625E0,-3.083532829E-1,1.811781405E0,6.644395798E-1,1.954255244E0
2.544055625E0,-5.385050265E-1,1.658283808E0,3.738902646E-1,1.783167625E0
2.554002625E0,-5.689139832E-1,1.680523108E0,4.009891490E-1,1.818959409E0
2.563949625E0,-5.783516085E-1,1.556967348E0,7.098917413E-1,1.806262492E0
2.573895625E0,-6.657253095E-1,1.276634873E0,8.517720902E-1,1.672872523E0
2.583842625E0,-6.984382883E-1,1.023241689E0,7.383337677E-1,1.442212311E0
2.593788625E0,-6.089149316E-1,9.897377282E-1,5.592277050E-1,1.289609937E0
2.603735625E0,-3.931708004E-1,1.144662631E0,6.089816264E-1,1.354878016E0
2.613682625E0,-1.520002712E-1,1.205112315E0,9.349031246E-1,1.532789492E0
2.623628625E0,-5.552662164E-2,1.086418515E0,1.226558733E0,1.639461717E0
2.633575625E0,2.688421849E-2,8.408892524E-1,1.232204804E0,1.492027539E0
2.643521625E0,9.237785775E-2,6.428826499E-1,1.005943360E0,1.197394594E0
2.653468625E0,3.345856099E-1,7.057115668E-1,9.697245363E-1,1.245127312E0
2.663415625E0,4.641790584E-1,7.064015383E-1,1.045647123E0,1.344560611E0
