"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.771154167E-1,-6.533017450E0,1.758993911E0,1.559740975E0,6.943138231E0
5.870614167E-1,-7.214703392E0,1.943004618E0,2.204130160E0,7.790083552E0
5.970084167E-1,-7.175096108E0,2.015032960E0,2.960476275E0,8.019150938E0
6.069544167E-1,-6.398824435E0,2.173560916E0,3.685502365E0,7.697548239E0
6.169014167E-1,-4.918759083E0,2.236693304E0,4.130228723E0,6.801159986E0
6.268474167E-1,-3.298277525E0,2.036491072E0,4.317744544E0,5.802486403E0
6.367944167E-1,-1.865196012E0,1.575907064E0,4.105351452E0,4.776646290E0
6.467404167E-1,-5.459615421E-1,1.078542316E0,3.506955881E0,3.709456440E0
6.566874167E-1,6.910987902E-1,4.670568752E-1,2.768595800E0,2.891519042E0
6.666334167E-1,1.583049730E0,-1.907999092E-1,2.040292054E0,2.589448343E0
6.765804167E-1,2.171360901E0,-8.241872656E-1,1.298851953E0,2.661035364E0
6.865264167E-1,2.523936311E0,-1.367942069E0,6.373859748E-1,2.940710949E0
6.964734167E-1,2.718997378E0,-1.806478565E0,-3.163314432E-2,3.264553906E0
7.064194167E-1,2.684435071E0,-2.176709642E0,-6.744178534E-1,3.521235005E0
7.163664167E-1,2.610202622E0,-2.492595527E0,-1.259053465E0,3.822486863E0
7.263124167E-1,2.409917067E0,-2.708291126E0,-1.870756714E0,4.079494059E0
7.362584167E-1,2.145396340E0,-2.860651440E0,-2.451809590E0,4.335599426E0
7.462054167E-1,2.081109128E0,-2.958090026E0,-2.918804046E0,4.647658428E0
7.561514167E-1,2.247282903E0,-3.013597645E0,-3.239540489E0,4.962526956E0
7.660984167E-1,2.614821338E0,-3.013363171E0,-3.343451359E0,5.205412108E0
7.760444167E-1,3.026006606E0,-2.958699306E0,-3.279902357E0,5.354285857E0
7.859914167E-1,3.450778464E0,-2.837154404E0,-3.000802767E0,5.381647923E0
7.959374167E-1,4.004133225E0,-2.556436597E0,-2.421492800E0,5.332173885E0
8.058844167E-1,4.418105276E0,-2.330746937E0,-1.898147850E0,5.343687938E0
8.158304167E-1,4.619180498E0,-2.253650814E0,-1.705285627E0,5.415142614E0
8.257774167E-1,4.645039224E0,-2.243022330E0,-1.581266914E0,5.395177812E0
8.357234167E-1,4.421894272E0,-2.191649863E0,-1.414511048E0,5.133938019E0
8.456704167E-1,3.967752434E0,-2.190830668E0,-1.259449029E0,4.704148196E0
8.556164167E-1,3.460080507E0,-2.226148435E0,-1.154062030E0,4.273143238E0
8.655634167E-1,3.049394006E0,-2.226885769E0,-1.118941460E0,3.938255200E0
8.755094167E-1,2.825400331E0,-2.243839771E0,-1.098696645E0,3.771582992E0
8.854554167E-1,2.894183760E0,-2.234840321E0,-1.024120672E0,3.797319324E0
8.954024167E-1,3.022181650E0,-2.200487344E0,-9.605557367E-1,3.859843753E0
9.053484167E-1,2.984310988E0,-2.195041248E0,-7.663781834E-1,3.783074632E0
9.152954167E-1,2.977580843E0,-2.157530190E0,-5.498388308E-1,3.717962740E0
9.252414167E-1,3.129055011E0,-2.052217158E0,-3.703275561E-1,3.760282306E0
9.351884167E-1,3.047592479E0,-1.950831116E0,-2.871073517E-1,3.629875011E0
9.451344167E-1,2.530628741E0,-1.862172709E0,-2.224311532E-1,3.149800731E0
9.550814167E-1,1.884624263E0,-1.802887790E0,-1.135175523E-1,2.610574502E0
9.650274167E-1,1.333194405E0,-1.667977906E0,1.251976579E-2,2.135348768E0
