"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.379057083E-1,-1.132373537E0,-2.531546462E0,-1.196596197E1,1.228312839E1
6.478657083E-1,-2.120631628E0,-3.053613357E0,-1.358396840E1,1.408353047E1
6.578247083E-1,-2.795430135E0,-2.802360255E0,-1.484980405E1,1.536828985E1
6.677847083E-1,-2.645949283E0,-2.097535418E0,-1.447802521E1,1.486653680E1
6.777437083E-1,-2.304956184E0,-1.506864019E0,-1.384381398E1,1.411505040E1
6.877025833E-1,-1.867471748E0,-1.809643663E0,-1.345503612E1,1.370402342E1
6.976615833E-1,-1.543611869E0,-2.653109783E0,-1.309802736E1,1.345288258E1
7.076215833E-1,-1.493753392E0,-3.150295022E0,-1.243855265E1,1.291794294E1
7.175815833E-1,-1.797128575E0,-3.161468758E0,-1.164619411E1,1.220075380E1
7.275405833E-1,-2.394365082E0,-3.155161074E0,-1.073945937E1,1.144657211E1
7.375005833E-1,-2.321373704E0,-3.137934592E0,-9.804797148E0,1.055317282E1
7.474595833E-1,-1.767466380E0,-2.706785761E0,-9.643165489E0,1.017060801E1
7.574195833E-1,-1.230659093E0,-2.721744400E0,-1.003835248E1,1.047334402E1
7.673785833E-1,-9.276061649E-1,-3.058189973E0,-7.485664535E0,8.139296815E0
7.773385833E-1,-7.975551718E-1,-2.215289571E0,-7.990759302E0,8.330416338E0
7.872975833E-1,-2.234017910E-1,-3.029735375E0,-8.304592815E0,8.842820061E0
7.972575833E-1,-3.802885073E-1,-3.080736836E0,-6.724485111E0,7.406366101E0
8.072165833E-1,-3.918284990E-1,-2.896299575E0,-5.340122892E0,6.087609818E0
8.171765833E-1,-6.591463148E-1,-2.680501065E0,-2.862037815E0,3.976282218E0
8.271355833E-1,1.529867696E-1,-3.164882655E0,-2.362291496E0,3.952253570E0
8.370955833E-1,7.039051426E-1,-2.875965590E0,-1.084281943E0,3.153145708E0
8.470545833E-1,1.294633772E0,-1.813639065E0,-3.145761091E-1,2.250404717E0
8.570145833E-1,2.099907780E0,-5.257199433E-1,1.526345479E0,2.648721326E0
8.669745833E-1,2.424401351E0,1.271634334E0,4.921983823E0,5.632113328E0
8.769335833E-1,1.792872094E0,3.153420943E0,9.125662930E0,9.820192356E0
8.868935833E-1,6.682738915E-1,4.744944751E0,1.250057055E1,1.338750742E1
8.968525833E-1,-9.685956582E-2,5.956942747E0,1.430188486E1,1.549317460E1
9.068125833E-1,2.145980038E-1,6.312468077E0,1.501618540E1,1.629046130E1
9.167715833E-1,7.535607943E-1,6.304594216E0,1.620110728E1,1.740090915E1
9.267315833E-1,1.276693783E0,6.413114446E0,1.786174693E1,1.902104065E1
9.366905833E-1,1.534302663E0,6.186665232E0,1.882484299E1,1.987469811E1
9.466505833E-1,1.176019348E0,6.058596591E0,1.869038861E1,1.968299368E1
9.566095833E-1,4.362780091E-1,6.557169374E0,1.748279473E1,1.867712291E1
9.665695833E-1,-4.433972865E-2,6.866425686E0,1.576162587E1,1.719240000E1
9.765285833E-1,-6.728284340E-1,6.780272811E0,1.405543641E1,1.561986204E1
9.864885833E-1,-1.067495610E0,6.361589951E0,1.235326165E1,1.393601259E1
9.964475833E-1,-7.812179781E-1,5.701488420E0,1.065626284E1,1.211087154E1
1.006407583E0,-7.188406125E-2,4.549724346E0,9.261656887E0,1.031908171E1
1.016366583E0,3.935323776E-1,2.936023804E0,7.767083423E0,8.312802681E0
1.026326583E0,4.943845685E-1,1.246385764E0,5.787859397E0,5.941145510E0
1.036286583E0,5.965310405E-1,-1.625338840E-1,3.167141435E0,3.226926000E0
1.046245583E0,9.959169196E-1,-8.390465024E-1,1.297555625E-2,1.302312524E0
1.056205583E0,1.537185340E0,-1.222938137E0,-3.360814081E0,3.892760941E0
1.066164583E0,1.984133202E0,-1.514034752E0,-6.142780709E0,6.630447997E0
1.076124583E0,2.188844368E0,-1.580219678E0,-7.787963830E0,8.242603625E0
1.086083583E0,1.994943973E0,-1.494625504E0,-8.525380170E0,8.882331557E0
1.096043583E0,1.389398719E0,-1.566315876E0,-8.983707737E0,9.224466322E0
1.106002583E0,6.787398228E-1,-1.956775688E0,-9.233320695E0,9.462762276E0
1.115962583E0,-2.515998423E-2,-2.320809594E0,-9.496589241E0,9.776093157E0
1.125921583E0,-4.974581574E-1,-2.528915507E0,-9.878739867E0,1.020942602E1
1.135881583E0,-7.076440716E-1,-2.533921893E0,-1.049431836E1,1.081906826E1
1.145840583E0,-8.270600027E-1,-2.360480905E0,-1.141749314E1,1.168824400E1
1.155800583E0,-8.580822591E-1,-2.303607670E0,-1.214247771E1,1.238881263E1
1.165759583E0,-7.758175629E-1,-2.393581993E0,-1.240083109E1,1.265352676E1
1.175719583E0,-7.394307784E-1,-2.502645137E0,-1.242828026E1,1.269929686E1
1.185678583E0,-5.150572532E-1,-2.640397936E0,-1.239353142E1,1.268213730E1
1.195638583E0,-4.220678133E-1,-2.704719355E0,-1.220411438E1,1.250736007E1
1.205597583E0,-5.448936944E-1,-3.034004720E0,-1.187689484E1,1.227040035E1
1.215557583E0,-9.965017873E-1,-3.441621724E0,-1.106121293E1,1.162704638E1
1.225516583E0,-1.288448879E0,-3.301019576E0,-9.959291110E0,1.057091813E1
1.235476583E0,-8.813185094E-1,-2.915227012E0,-9.325568708E0,9.810275357E0
1.245436583E0,-3.136264481E-1,-2.543880579E0,-8.942732204E0,9.302803299E0
1.255395583E0,1.094994919E-1,-2.483944864E0,-8.960441666E0,9.299004628E0
1.265355583E0,1.147426902E-1,-2.596699939E0,-8.859823363E0,9.233227306E0
1.275314583E0,1.325410299E-1,-2.680433237E0,-8.415672371E0,8.833223133E0
1.285274583E0,3.186630935E-1,-2.828007312E0,-7.434896085E0,7.960957940E0
1.295233583E0,1.902219120E-1,-2.853825693E0,-6.182659889E0,6.812179443E0
1.305193583E0,-4.520453185E-2,-2.927307944E0,-4.942322193E0,5.744364535E0
1.315152583E0,-1.714967886E-1,-2.952484885E0,-3.751083566E0,4.776735922E0
1.325112583E0,-7.660481080E-2,-2.472983966E0,-2.773280005E0,3.716530637E0
1.335071583E0,4.391475302E-1,-1.787413718E0,-1.952643753E0,2.683377719E0
1.345031583E0,1.095989969E0,-1.208476219E0,-5.621296781E-1,1.725571951E0
1.354990583E0,1.397503837E0,-5.071307677E-1,2.519439510E0,2.925367333E0
1.364950583E0,1.117525922E0,3.989698496E-1,7.599895740E0,7.691973504E0
1.374909583E0,5.481141946E-1,1.599954323E0,1.331060639E1,1.341761996E1
1.384869583E0,1.630634956E-1,3.657761419E0,1.701975957E1,1.740913623E1
1.394828583E0,-6.321066700E-2,5.709183941E0,1.841897021E1,1.928360030E1
1.404788583E0,2.223696113E-2,6.143466003E0,1.881812922E1,1.979557163E1
1.414747583E0,-3.997011901E-1,6.306205124E0,1.970054189E1,2.068911150E1
1.424707583E0,-6.355569658E-1,5.869682409E0,2.099950318E1,2.181367090E1
1.434666583E0,-6.038935621E-1,4.207128380E0,2.220673570E1,2.260981484E1
1.444626583E0,-1.613674230E0,3.126456508E0,2.342922009E1,2.369191906E1
1.454585583E0,-2.755526104E0,2.588746849E0,2.356632093E1,2.386767723E1
1.464545583E0,-3.084700372E0,1.988642429E0,2.220137029E1,2.250268691E1
1.474505583E0,-2.978066454E0,2.037534215E0,1.953810507E1,1.986851718E1
1.484464583E0,-2.210339464E0,2.352940044E0,1.610379090E1,1.642418974E1
1.494424583E0,-1.117311402E0,2.696741706E0,1.256860876E1,1.290312856E1
1.504383583E0,1.996257696E-1,2.573792303E0,9.660861502E0,9.999825110E0
1.514343583E0,1.561548349E0,1.658036470E0,7.614612597E0,7.947945847E0
1.524302583E0,2.169264090E0,4.229294005E-1,5.504391645E0,5.931517794E0
1.534262583E0,2.314887241E0,-7.262253535E-1,2.705309047E0,3.633841389E0
1.544221583E0,2.485594364E0,-1.305035968E0,-8.980241507E-1,2.947498192E0
1.554181583E0,2.573384167E0,-1.386350273E0,-4.905382408E0,5.710258288E0
1.564140583E0,2.506977339E0,-1.451739686E0,-8.134473338E0,8.634937173E0
1.574100583E0,2.049737792E0,-1.539680055E0,-1.006622265E1,1.038753475E1
1.584059583E0,1.237248028E0,-1.558090013E0,-1.102714939E1,1.120519750E1
1.594019583E0,5.686668652E-1,-1.718684961E0,-1.164386225E1,1.178375101E1
1.603978583E0,6.411574289E-2,-1.983225568E0,-1.220431787E1,1.236457314E1
1.613938583E0,-5.769725427E-1,-1.847963975E0,-1.290199594E1,1.304643122E1
1.623897583E0,-7.832054467E-1,-2.158128945E0,-1.342075624E1,1.361571259E1
1.633857583E0,-8.771406738E-1,-2.414141681E0,-1.368255713E1,1.392155974E1
1.643816583E0,-1.074601585E0,-2.468609664E0,-1.381380023E1,1.407373010E1
1.653776583E0,-1.154423241E0,-2.946510201E0,-1.334246904E1,1.371262540E1
1.663735583E0,-1.350256580E0,-3.242457373E0,-1.253304365E1,1.301590972E1
