"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.306013750E-1,5.057686003E0,-1.559995036E0,-2.083170564E0,5.688002445E0
6.405453750E-1,4.423520967E0,-2.058791767E0,-1.853030003E0,5.219183986E0
6.504883750E-1,3.335489790E0,-2.141771359E0,-1.221760508E0,4.147936286E0
6.604323750E-1,2.754781753E0,-2.213628377E0,-7.595071203E-1,3.614667919E0
6.703763750E-1,1.526726133E0,-2.511743989E0,-3.229794350E-1,2.957036738E0
6.803193750E-1,9.451091471E-1,-2.273491001E0,3.539918974E-1,2.487428973E0
6.902633750E-1,1.171010477E0,-1.917237693E0,6.747064134E-1,2.345697050E0
7.002063750E-1,1.664421045E0,-1.528228868E0,7.964580148E-1,2.395856059E0
7.101503750E-1,2.848028471E0,-1.376221141E0,-1.002510971E-1,3.164696049E0
7.200933750E-1,4.731848742E0,-1.107058602E0,-2.615601649E0,5.518817196E0
7.300373750E-1,5.500838292E0,-1.150502830E0,-4.973298987E0,7.504437453E0
7.399803750E-1,5.989313518E0,-6.827694315E-1,-4.279416922E0,7.392662559E0
7.499243750E-1,5.425099892E0,2.658530152E-1,-1.784443040E0,5.717221670E0
7.598673750E-1,4.774650360E0,9.815726763E-1,1.388817798E0,5.068489505E0
7.698113750E-1,3.446137236E0,1.593803637E0,3.402178746E0,5.098126333E0
7.797540833E-1,1.211604333E0,1.869417409E0,3.929088306E0,4.516684782E0
7.896980833E-1,-8.972377002E-1,1.806559841E0,2.636817686E0,3.319864675E0
7.996410833E-1,-2.011457387E0,2.097441278E0,8.847536024E-1,3.037763926E0
8.095850833E-1,-2.648824943E0,2.484241610E0,7.023543879E-2,3.632170560E0
8.195280833E-1,-2.674334591E0,2.604162156E0,-1.168367243E-1,3.734618703E0
8.294720833E-1,-2.525362739E0,2.509404518E0,-2.905817673E-1,3.571975051E0
8.394150833E-1,-2.228650166E0,2.304706362E0,-3.136157039E-1,3.221320814E0
8.493590833E-1,-1.912790593E0,1.922396107E0,-7.439865634E-1,2.812097198E0
8.593020833E-1,-2.086175448E0,1.759194471E0,-8.034694111E-1,2.844724289E0
8.692460833E-1,-3.062329802E0,1.746864447E0,-1.137249823E-1,3.527369074E0
8.791890833E-1,-4.217615361E0,1.921076975E0,8.852947623E-1,4.718322042E0
8.891330833E-1,-5.170117435E0,1.906891630E0,1.810025486E0,5.800219155E0
8.990760833E-1,-5.504874040E0,1.606551737E0,2.418720489E0,6.223733243E0
9.090200833E-1,-5.064400361E0,1.591471767E0,2.499192648E0,5.867443847E0
9.189630833E-1,-3.967258637E0,1.606014377E0,2.932753456E0,5.188397258E0
9.289070833E-1,-2.883309401E0,1.184430129E0,3.320630261E0,4.554441037E0
9.388500833E-1,-1.458194281E0,9.812832391E-1,3.500115808E0,3.916638613E0
9.487940833E-1,-1.249292707E-1,1.181646270E0,3.666539844E0,3.854271612E0
9.587370833E-1,6.469274613E-1,1.322875239E0,4.089997541E0,4.347021270E0
9.686810833E-1,1.001601583E0,1.306057477E0,4.743744317E0,5.021165404E0
