"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.178542917E-1,1.117991799E0,-4.397720128E-2,-1.712506208E0,2.045609241E0
7.277782917E-1,4.687726676E-1,-1.926201475E-1,-1.175996105E0,1.280553464E0
7.377012917E-1,3.823902889E-1,-6.967182568E-1,-1.328766308E0,1.548308291E0
7.476252917E-1,-4.030427277E-2,-1.269025014E0,-7.304441196E-1,1.464785831E0
7.575482917E-1,-9.508928474E-1,-1.139824937E0,-9.263767147E-1,1.749734812E0
7.674722916E-1,-1.690904839E0,-8.772367144E-1,-1.528428258E0,2.442293260E0
7.773952916E-1,-1.643330138E0,-9.661445054E-1,-2.052855674E0,2.801461327E0
7.873192916E-1,-1.257938108E0,-1.277571012E0,-2.701252248E0,3.242122713E0
7.972432916E-1,-1.588408411E0,-6.716249308E-1,-3.316046628E0,3.737684654E0
8.071662916E-1,-1.936542276E0,-3.002483842E-1,-3.591307229E0,4.091189642E0
8.170902916E-1,-1.471547567E0,-7.547661978E-1,-3.306796918E0,3.697300382E0
8.270132917E-1,-1.379149134E0,-1.132009548E0,-3.264436179E0,3.720220628E0
8.369372917E-1,-1.355024107E0,-9.932671076E-1,-3.361188303E0,3.757693000E0
8.468602917E-1,-1.245913455E0,-8.857400277E-1,-3.194123996E0,3.541082297E0
8.567842917E-1,-1.168061141E0,-8.389517775E-1,-2.993508950E0,3.321039408E0
8.667072917E-1,-1.215171573E0,-7.302909225E-1,-2.793121946E0,3.132330920E0
8.766312917E-1,-1.029395007E0,-6.535389081E-1,-2.341095924E0,2.639601733E0
8.865552916E-1,-1.274528998E0,-6.089152971E-1,-2.083140743E0,2.516878495E0
8.964782916E-1,-1.429018283E0,-2.830300882E-1,-2.052123018E0,2.516626346E0
9.064022916E-1,-1.244932877E0,-2.416879347E-1,-1.777444215E0,2.183478616E0
9.163252916E-1,-1.153936899E0,-1.476138362E-1,-1.754148908E0,2.104851207E0
9.262492916E-1,-1.071846085E0,1.013334167E-1,-1.459670264E0,1.813769492E0
9.361722916E-1,-1.027483406E0,3.106844947E-1,-1.184597359E0,1.598598733E0
9.460962916E-1,-9.627507815E-1,4.580925089E-1,-1.079545113E0,1.517285558E0
9.560192917E-1,-8.825057866E-1,5.471263075E-1,-9.754371929E-1,1.424654827E0
9.659432917E-1,-9.496929257E-1,6.417865893E-1,-9.404690892E-1,1.482662735E0
9.758672917E-1,-8.649502525E-1,7.401110289E-1,-7.608958340E-1,1.369257370E0
9.857902917E-1,-1.020279782E0,9.041438466E-1,-8.292895460E-1,1.595671671E0
9.957142917E-1,-1.283234917E0,1.107918727E0,-8.725472474E-1,1.906702509E0
1.005637292E0,-1.379438864E0,1.317907444E0,-6.438760918E-1,2.013531235E0
1.015561292E0,-1.332953792E0,1.452327331E0,-1.120121866E-1,1.974478974E0
1.025484292E0,-1.113808043E0,1.489467090E0,8.768741870E-1,2.056207409E0
1.035408292E0,-9.553618012E-1,1.454931681E0,2.120236648E0,2.743163468E0
1.045332292E0,-1.063295116E0,1.429303334E0,2.978976281E0,3.470994700E0
1.055255292E0,-1.100908208E0,1.125175615E0,3.099636499E0,3.476458755E0
1.065179292E0,-9.527760163E-1,1.133999648E0,2.979425347E0,3.327268059E0
1.075102292E0,-8.184546554E-1,1.546483875E0,2.822247512E0,3.320626661E0
1.085026292E0,-4.737481365E-1,1.786061257E0,2.582262579E0,3.175300323E0
1.094949292E0,-5.157624274E-2,1.894348183E0,2.402594599E0,3.060012411E0
1.104873292E0,1.907181944E-1,1.971085871E0,2.589589140E0,3.259988475E0
1.114796292E0,3.301393506E-1,1.826547963E0,2.922420257E0,3.462052803E0
1.124720292E0,4.072521383E-1,1.339488348E0,3.135612078E0,3.433969488E0
1.134643292E0,4.344459303E-1,7.598111755E-1,3.391903142E0,3.503007738E0
1.144567292E0,3.680326702E-1,3.761373496E-1,3.556215164E0,3.594940006E0
1.154491292E0,1.328586799E-1,1.084863156E-1,3.540403123E0,3.544555683E0
1.164414292E0,-2.255025494E-1,-1.288691247E-1,3.438864470E0,3.448658796E0
1.174338292E0,-5.341491432E-1,-3.630501115E-1,3.339995654E0,3.401865909E0
1.184261292E0,-6.260773136E-1,-5.980005920E-1,3.314791816E0,3.425992162E0
1.194185292E0,-5.464782898E-1,-8.224915731E-1,3.186803867E0,3.336292822E0
1.204108292E0,-2.449335779E-1,-1.098076109E0,2.984208954E0,3.189242336E0
1.214032292E0,1.645141898E-1,-1.332495663E0,2.676615590E0,2.994475017E0
1.223955292E0,5.188360164E-1,-1.515752956E0,2.256040571E0,2.767023110E0
